,ID,jamfaktor,tedadfaktor,jamMarjoee,TedadMarjoee,jamNaghd,TedadNaghd,jamcheck,Tedadcheck,tedadBargashti,JamBargashti,TedadBargashtiHazer,RialBashtiHazer,jamBedehi,TedadBedehi,Malek,Metrajh,EtebarRial,EtebarTedady,EtebarRialiNaghdi,Khas,sNoePardakht,akharinFaktor,AvalinFaktor,AkharinMarjoee,AvalinMarjoee
202,24058,11119200.0,26,184800.0,2,10934400,26,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1913,2085,2021,2047
203,24059,3077300.0,8,1149000.0,4,1928300,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1931,2085,1930,2064
204,24060,967500.0,4,0.0,0,967500,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2047,2085,0,0
205,24061,2524800.0,11,0.0,0,2524800,11,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1917,2085,0,0
206,24062,923500.0,3,456500.0,3,467000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2068,2085,2067,2085
207,24063,18978150.0,43,8035500.0,30,10942650,41,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1883,2085,1882,2085
208,24064,13575000.0,20,1282800.0,8,12292200,21,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1910,2085,1919,2067
209,24065,2481500.0,7,584000.0,7,1897500,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1927,2079,1925,2077
210,24066,7074000.0,11,680000.0,1,6394000,10,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1913,2082,2033,2033
211,24067,2773500.0,7,1541000.0,5,1232500,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1941,2082,1940,2081
212,24068,12745600.0,14,4672500.0,7,8073100,11,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1916,2072,1916,2015
213,24069,2943600.0,5,540000.0,1,2403600,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2017,2082,2015,2015
214,24070,420000.0,1,0.0,0,420000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1995,1995,0,0
215,24071,4467500.0,12,1967000.0,9,2500500,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1924,2036,1923,2022
216,24072,5890800.0,11,3487000.0,8,2403800,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1910,2085,1907,2081
217,24073,5667400.0,14,1374000.0,6,4293400,12,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1919,2085,1919,2021
218,24074,6217100.0,11,217000.0,2,6000100,15,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1886,2085,2032,2078
219,24075,12525550.0,15,1833600.0,8,10691950,16,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1911,2085,1910,2039
220,24076,7188200.0,10,138500.0,1,7049700,11,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1925,2085,1987,1987
221,24077,4220600.0,8,331000.0,4,3937600,8,0,0,0,0,0,,-48000.0,0,0,0,0,0,0,0,3953,2023,2085,2022,2064
222,24078,11803500.0,22,2346500.0,14,9457000,22,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1875,2085,1881,2085
223,24079,26547000.0,45,832500.0,11,25027500,47,0,0,0,0,0,,687000.0,1,0,0,0,0,0,0,3953,1871,2082,1899,2081
224,24080,24020200.0,31,2889100.0,11,21131100,30,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1886,2085,1885,2074
225,24081,12193500.0,25,843000.0,7,11350500,28,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1875,2085,1874,2064
226,24082,1045000.0,3,781000.0,2,264000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1931,2085,1930,2030
227,24083,7887100.0,17,986000.0,2,6901100,18,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1919,2085,1977,1995
228,24084,1954100.0,6,0.0,0,1954100,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1910,2085,0,0
229,24085,28665000.0,1,11385000.0,1,0,0,23165,4,0,0,0,,17257279.0,1,0,0,0,0,0,0,3953,2085,2085,2039,2039
230,24086,14653600.0,21,972400.0,6,13681200,24,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1957,2081,1956,2050
231,24087,1451900.0,2,0.0,0,1451900,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2084,0,0
232,24088,891200.0,1,0.0,0,891200,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2084,2084,0,0
233,24089,3161000.0,9,2014000.0,8,1147000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1945,2078,1942,2075
234,24090,2917900.0,4,0.0,0,2917900,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1983,2084,0,0
235,24091,2325000.0,1,0.0,0,2325000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2084,2084,0,0
236,24092,5119500.0,9,891500.0,4,4228000,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2007,2084,2038,2080
237,24093,437700.0,2,0.0,0,437700,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2084,0,0
238,24094,2009600.0,1,0.0,0,2009600,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2084,2084,0,0
239,24095,6962350.0,10,5686900.0,9,1275450,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1955,2084,1954,2073
240,24096,1158300.0,1,0.0,0,1158300,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2084,2084,0,0
241,24097,93000.0,1,0.0,0,93000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2074,0,0
242,24098,1473000.0,2,0.0,0,1473000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2081,2084,0,0
243,24099,0.0,0,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3953,0,0,0,0
244,24100,147000.0,1,0.0,0,147000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2084,2084,0,0
245,24101,249300.0,1,0.0,0,249300,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2084,2084,0,0
246,24102,830200.0,1,0.0,0,830200,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2084,2084,0,0
247,24103,2673900.0,4,0.0,0,2673900,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1959,2084,0,0
248,24104,1703900.0,2,0.0,0,1703900,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2084,0,0
249,24105,837300.0,2,0.0,0,837300,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2078,2084,0,0
250,24106,2672400.0,5,0.0,0,2672400,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1973,2084,0,0
251,24107,8509400.0,3,0.0,0,8509400,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2039,2084,0,0
252,24108,722300.0,2,0.0,0,722300,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2071,2084,0,0
253,24109,4541700.0,4,0.0,0,4429700,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1927,2084,0,0
254,24110,803700.0,3,0.0,0,803700,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2084,0,0
255,24111,3009000.0,3,1305000.0,1,1704000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2053,2084,2052,2052
256,24112,329400.0,1,0.0,0,329400,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2084,2084,0,0
257,24113,3100500.0,8,598000.0,3,2502500,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1959,2084,1958,1979
258,24114,661800.0,2,0.0,0,661800,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2078,2084,0,0
259,24115,1748100.0,5,405000.0,2,1343100,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2011,2084,2031,2035
260,24116,3705600.0,2,2820000.0,1,885600,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2043,2084,2042,2042
261,24117,2635200.0,3,435600.0,1,2199600,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1919,2084,1919,1919
262,24118,6690650.0,19,1237650.0,15,5453000,18,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2071,1907,2035
263,24119,3838500.0,5,1603500.0,2,2131500,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2060,2081,2070,2080
264,24120,1482000.0,5,363000.0,1,1119000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1984,2084,1995,1995
265,24121,767000.0,3,0.0,0,767000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2060,2084,0,0
266,24122,0.0,0,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3953,0,0,0,0
267,24123,20178650.0,27,5003500.0,10,15175150,25,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1881,2084,1879,2056
268,24124,3322000.0,9,41000.0,2,3281000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1881,2084,1879,2084
269,24125,14622550.0,13,308850.0,3,14313700,17,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1872,2084,1872,2038
270,24126,7167200.0,17,1464800.0,7,5702400,15,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2001,2084,2000,2070
271,24127,20392300.0,41,1583850.0,6,17808450,41,0,0,0,0,0,,1000000.0,1,0,0,0,0,0,0,3953,1871,2084,1874,2077
272,24128,906200.0,2,0.0,0,906200,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2084,0,0
273,24129,503700.0,1,0.0,0,503700,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2084,2084,0,0
274,24130,960000.0,1,0.0,0,960000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2067,2067,0,0
275,24131,855900.0,2,352200.0,1,503700,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2084,2073,2073
276,24132,1979800.0,2,704400.0,1,1275400,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2084,2073,2073
277,24133,11890600.0,23,2679500.0,10,9211100,20,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1892,2084,1891,2077
278,24134,3122000.0,7,336000.0,1,2786000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1966,2084,2067,2067
279,24135,2968400.0,1,0.0,0,2968400,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2084,2084,0,0
280,24136,852300.0,1,0.0,0,852300,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2084,2084,0,0
281,24137,0.0,0,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3953,0,0,0,0
282,24138,697200.0,1,172500.0,1,524700,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2074,2073,2073
283,24139,7882000.0,11,3051500.0,6,4830500,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1918,2084,1916,2021
284,24140,14780200.0,27,850600.0,3,13865100,28,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1896,2084,1898,1982
285,24141,290000.0,1,0.0,0,290000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2084,2084,0,0
286,24142,346000.0,1,0.0,0,346000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2084,2084,0,0
287,24143,13044000.0,13,6396000.0,6,6648000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1919,2084,1988,2072
288,24144,2434500.0,6,456000.0,2,1978500,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1921,2084,2035,2038
289,24145,4827400.0,8,1950000.0,2,2877400,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2084,1907,2038
290,24146,2577000.0,5,237000.0,1,2340000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1989,2084,2045,2045
291,24147,5116500.0,11,1754000.0,6,3362500,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2013,2084,2017,2084
292,24148,9672000.0,20,2636000.0,8,7036000,19,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2084,1914,2077
293,24149,560500.0,2,0.0,0,560500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2064,2084,0,0
294,24150,1494000.0,6,82000.0,1,1412000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2010,2084,2009,2009
295,24151,6721600.0,13,1084000.0,7,5637600,11,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1924,2084,1924,2021
296,24152,14999600.0,29,1019700.0,7,13681400,29,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2084,1949,2077
297,24153,632000.0,3,197500.0,1,434500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2015,2057,2015,2015
298,24154,258000.0,1,0.0,0,258000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2084,2084,0,0
299,24155,4706000.0,8,74000.0,1,4632000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1928,2084,2084,2084
300,24156,244000.0,2,17000.0,1,227000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2064,2084,2063,2063
301,24157,6869000.0,12,1048500.0,5,5787000,13,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1911,2084,1905,2070
302,24158,826000.0,3,0.0,0,826000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2064,2084,0,0
303,24159,4330050.0,13,2357600.0,12,1972450,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1911,2084,1910,2045
304,24160,1692500.0,3,87500.0,2,1605000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1943,1972,1942,1969
305,24161,48732250.0,57,4661700.0,37,43997550,63,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1881,2084,1881,2080
306,24162,15274200.0,27,96000.0,2,14498200,28,0,0,0,0,0,,680000.0,1,0,0,0,0,0,0,3953,1871,2084,1898,2073
307,24163,11020650.0,24,710500.0,6,10310150,27,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1892,2084,1919,2073
308,24164,10459400.0,6,1088000.0,2,9371400,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1987,2078,2017,2061
309,24165,820000.0,2,410000.0,1,410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2050,2084,2049,2049
310,24166,7040750.0,21,470500.0,6,6570250,22,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1881,2084,1902,2075
311,24167,7259000.0,12,680000.0,1,6579000,12,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1875,2084,2031,2031
312,24168,4799300.0,11,568000.0,3,4231300,10,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1889,2084,1979,2084
313,24169,11915200.0,22,106000.0,2,11789200,22,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1889,2084,1902,2000
314,24170,7662650.0,22,529000.0,9,7133650,23,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1896,2084,1902,2075
315,24171,2751650.0,8,1020500.0,5,1731150,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1980,2084,1993,2074
316,24172,16294150.0,34,2551150.0,21,13705000,34,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1889,2084,1888,2084
317,24173,11492400.0,20,548000.0,4,10944400,19,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1889,2084,1909,1996
318,24174,0.0,0,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3953,0,0,0,0
319,24175,0.0,0,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3953,0,0,0,0
320,24176,1439400.0,2,0.0,0,1439400,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2057,2082,0,0
321,24177,391400.0,1,0.0,0,391400,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
322,24178,213000.0,1,0.0,0,213000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1895,1895,0,0
323,24179,470000.0,1,0.0,0,470000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
324,24180,828200.0,2,0.0,0,828200,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2057,2082,0,0
325,24181,377650.0,1,0.0,0,377650,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
326,24182,554500.0,1,0.0,0,554500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
327,24183,1011900.0,2,0.0,0,1011900,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2079,2082,0,0
328,24184,272000.0,1,0.0,0,272000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
329,24185,1456800.0,1,0.0,0,1456800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
330,24186,421200.0,1,0.0,0,421200,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2079,2079,0,0
331,24187,1191300.0,4,93000.0,1,1098300,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1921,2082,1926,1926
332,24188,508800.0,2,0.0,0,508800,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2082,0,0
333,24189,508800.0,1,0.0,0,508800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
334,24190,997000.0,4,0.0,0,997000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2082,0,0
335,24191,1697400.0,2,0.0,0,1697400,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2074,2082,0,0
336,24192,789900.0,3,120000.0,1,669900,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1928,2082,1926,1926
337,24193,1121400.0,2,0.0,0,1121400,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2064,2082,0,0
338,24194,526800.0,1,0.0,0,526800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
339,24195,208800.0,1,0.0,0,208800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
340,24197,410000.0,1,410000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2029,2029,2028,2028
341,24198,0.0,0,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3953,0,0,0,0
342,24199,936800.0,3,0.0,0,936800,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1913,2082,0,0
343,24200,303600.0,1,0.0,0,303600,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
344,24201,34249100.0,16,2309100.0,6,31940000,14,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1940,2082,1942,2061
345,24202,1136200.0,2,652000.0,1,484200,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2082,2037,2037
346,24203,1091000.0,2,0.0,0,1091000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2082,0,0
347,24204,18690000.0,17,5564500.0,9,12625500,14,0,0,0,0,0,,500000.0,1,0,0,0,0,0,0,0,1921,2082,1920,2070
348,24205,372500.0,1,372500.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1975,1975,1973,1973
349,24206,20696000.0,9,5654000.0,4,15042000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1964,2079,2004,2019
350,24207,849900.0,2,108000.0,1,741900,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1947,2082,1946,1946
351,24208,1873050.0,7,764500.0,3,1108550,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1910,2082,1907,2015
352,24209,12288800.0,13,6658000.0,7,5630800,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1933,2082,1942,2054
353,24210,25598500.0,21,5876500.0,7,19722000,18,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1968,2082,1973,2082
354,24212,1342400.0,1,0.0,0,1342400,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2043,2043,0,0
355,24213,636600.0,1,0.0,0,636600,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
356,24214,2348400.0,1,0.0,0,2348400,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
357,24215,9575000.0,29,867000.0,3,8708000,26,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1884,2082,1907,2072
358,24216,13615800.0,20,1208000.0,6,12407800,23,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1891,2082,1960,2082
359,24217,4191700.0,14,236750.0,4,3954950,16,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1884,2082,1914,2002
360,24218,4373400.0,11,1506000.0,6,2867400,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1919,2076,1933,2075
361,24219,6770300.0,16,271500.0,2,6498800,16,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1872,2080,1911,2058
362,24220,1025400.0,2,0.0,0,1025400,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2064,2082,0,0
363,24221,718800.0,2,210000.0,1,508800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1946,2082,1945,1945
364,24222,655800.0,1,0.0,0,655800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
365,24223,920400.0,2,0.0,0,920400,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2064,2082,0,0
366,24224,2875000.0,6,0.0,0,2875000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2082,0,0
367,24225,825000.0,3,0.0,0,825000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1918,2082,0,0
368,24226,704400.0,1,0.0,0,704400,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
369,24227,1838600.0,6,255450.0,5,1583150,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2017,2082,2054,2082
370,24228,338300.0,1,0.0,0,338300,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
371,24229,4253200.0,8,0.0,0,4253200,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1913,2082,0,0
372,24230,2295500.0,7,136000.0,2,2159500,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1911,2082,1910,1913
373,24231,1644000.0,1,0.0,0,1644000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
374,25204,4461200.0,7,960000.0,1,3501200,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1886,2082,2067,2067
375,25205,23995300.0,19,3447050.0,10,20548250,24,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1872,2082,1886,2068
376,25206,9454550.0,21,224250.0,4,9230300,21,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1886,2082,1900,1977
377,25207,23456300.0,41,4881500.0,15,18574800,40,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1872,2082,1879,2068
378,25208,6754200.0,10,930500.0,7,5823700,11,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,2082,1881,2019
379,25209,1095100.0,5,205000.0,1,890100,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2082,2068,2068
380,25210,5064800.0,9,105000.0,1,4959800,10,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1960,2082,1959,1959
381,25212,1431000.0,2,161000.0,1,1270000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1933,2082,1932,1932
382,25213,15691400.0,17,2492500.0,5,13198900,17,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1902,2082,1963,2081
383,25214,8598800.0,18,199000.0,4,8399800,18,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,2082,1963,2082
384,25215,15077350.0,21,1324300.0,12,13753050,23,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1871,2082,1899,2074
385,25216,286324300.0,41,57500.0,1,32253300,22,247880000,20,0,0,0,,0.0,0,0,0,0,0,0,0,0,1905,2082,2082,2082
386,25217,8159700.0,9,3846000.0,7,4313700,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1982,2082,1980,2051
387,25218,1387450.0,1,0.0,0,1387450,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
388,25219,560100.0,1,0.0,0,560100,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
389,25220,508800.0,1,0.0,0,508800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
390,25221,907650.0,1,0.0,0,907650,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
391,25222,629050.0,2,0.0,0,629050,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1906,2082,0,0
392,25223,6427000.0,3,5430000.0,1,997000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1906,2082,1906,1906
393,25224,903900.0,1,851700.0,1,52200,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,2081,2081
394,25225,979600.0,2,0.0,0,979600,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1906,2082,0,0
395,25226,960800.0,2,423000.0,1,537800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1886,2082,1885,1885
396,25227,993000.0,2,0.0,0,993000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2074,2082,0,0
397,25228,1313400.0,1,0.0,0,1313400,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
398,25229,1589200.0,2,0.0,0,1589200,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2082,0,0
399,25230,939400.0,1,0.0,0,939400,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2082,2082,0,0
400,25231,9126900.0,22,313600.0,4,8813300,22,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1910,2082,1983,2072
401,25232,508800.0,1,0.0,0,508800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
402,25233,493850.0,1,136000.0,1,357850,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,2081,2081
403,25234,460200.0,1,0.0,0,460200,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
404,25235,460200.0,1,0.0,0,460200,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2082,2082,0,0
405,25236,1430300.0,3,606300.0,3,824000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1906,2082,1905,2081
