,Code,CodeAsli,CodeFarei,Sharh,Dideh,SharhLatin,MeghdarAdadi,CodeLink,NameEnum,GHeader,UserName,Tarikh,Saat
886,1995,79,1,تکنولوژي آموزشي,1,,0.0,1992,,0,,,
887,1996,79,1,مديريت آموزشي,1,,0.0,1992,,0,,,
888,1997,79,1,مديريت و برنامه ريزي آموزشي,1,,0.0,1992,,0,,,
889,1999,34,1,علوم سياسي,1,,0.0,1839,,0,,,
890,2000,79,1,انديشه سياسي,1,,0.0,1999,,0,,,
891,2001,79,1,مسائل ايران,1,,0.0,1999,,0,,,
892,2002,34,1,علوم قرآني,1,,0.0,1839,,0,,,
893,2003,34,1,علوم قرآني و حديث,1,,0.0,1839,,0,,,
894,2004,34,1,علوم قضايي,1,,0.0,1839,,0,,,
895,2005,34,1,علوم کتابداري وعلوم انساني,1,,0.0,1839,,0,,,
896,2006,34,1,فرهنگ وارتباطات,1,,0.0,1839,,0,,,
897,2007,34,1,فرهنگ و زبانهاي باستاني,1,,0.0,1839,,0,,,
898,2008,34,1,فقه,1,,0.0,1839,,0,,,
899,2009,79,1,اماميه,1,,0.0,2008,,0,,,
900,2010,79,1,حنفي,1,,0.0,2008,,0,,,
901,2011,79,1,شافعي,1,,0.0,2008,,0,,,
902,2012,79,1,حقوق جزا,1,,0.0,2008,,0,,,
903,2013,34,1,فقه و اصول,1,,0.0,1839,,0,,,
904,2014,34,1,فلسفه,1,,0.0,1839,,0,,,
905,2015,79,1,تطبيقي,1,,0.0,2014,,0,,,
906,2016,79,1,غرب,1,,0.0,2014,,0,,,
907,2017,34,1,فيزبولوژي ورزشي,1,,0.0,1839,,0,,,
908,2018,34,1,کارتوگرافي,1,,0.0,1839,,0,,,
909,2019,34,1,کارداني امور بانکي,1,,0.0,1839,,0,,,
910,2020,34,1,کارداني امور بيمه,1,,0.0,1839,,0,,,
911,2021,34,1,کارداني امور گمرکي,1,,0.0,1839,,0,,,
912,2022,34,1,کارداني باستانشانسي,1,,0.0,1839,,0,,,
913,2023,34,1,کارداني علمي کاربردي خدمات پستي,1,,0.0,1839,,0,,,
914,2024,34,1,کتابداري,1,,0.0,1839,,0,,,
915,2025,34,1,مترجمي,1,,0.0,1839,,0,,,
916,2026,79,1,زبان آلماني,1,,0.0,2025,,0,,,
917,2027,79,1,زبان انگليسي,1,,0.0,2025,,0,,,
918,2028,79,1,زبان ايتاليايي,1,,0.0,2025,,0,,,
919,2029,79,1,زبان عربي,1,,0.0,2025,,0,,,
920,2030,79,1,زبان فرانسه,1,,0.0,2025,,0,,,
921,2031,34,1,مددکاري اجتماعي,1,,0.0,1839,,0,,,
922,2032,34,1,مديريت,1,,0.0,1839,,0,,,
923,2033,79,1,اجرايي,1,,0.0,2032,,0,,,
924,2034,79,1,امور بانکي,1,,0.0,2032,,0,,,
925,2035,79,1,امور دفاعي,1,,0.0,2032,,0,,,
926,2036,79,1,امور فرهنگي,1,,0.0,2032,,0,,,
927,2037,79,1,انرژي,1,,0.0,2032,,0,,,
928,2038,79,1,بازرگاني,1,,0.0,2032,,0,,,
929,2039,79,1,بيمه,1,,0.0,2032,,0,,,
930,2040,79,1,پروژه  و ساخت,1,,0.0,2032,,0,,,
931,2041,79,1,توسعه,1,,0.0,2032,,0,,,
932,2042,79,1,جهانگردي,1,,0.0,2032,,0,,,
933,2043,79,1,خانواده,1,,0.0,2032,,0,,,
934,2044,79,1,دولتي,1,,0.0,2032,,0,,,
935,2045,79,1,صنعتي,1,,0.0,2032,,0,,,
936,2046,79,1,عمليات امداد و نجات,1,,0.0,2032,,0,,,
937,2047,79,1,فناوري اطلاعات,1,,0.0,2032,,0,,,
938,2048,79,1,انتقال اطلاعات,1,,0.0,2032,,0,,,
939,2049,79,1,گمرکي,1,,0.0,2032,,0,,,
940,2050,79,1,مالي,1,,0.0,2032,,0,,,
941,2051,79,1,مهندسي سوانح,1,,0.0,2032,,0,,,
942,2052,34,1,مديريت و برنامه ريزي در تربيت بدني,1,,0.0,1839,,0,,,
943,2053,34,1,مشاوره,1,,0.0,1839,,0,,,
944,2054,79,1,خانواده,1,,0.0,2053,,0,,,
945,2055,79,1,شغلي,1,,0.0,2053,,0,,,
946,2056,79,1,مدرسه,1,,0.0,2053,,0,,,
947,2057,34,1,مشاوره و راهنمايي,1,,0.0,1839,,0,,,
948,2058,79,1,مشاوره,1,,0.0,2057,,0,,,
949,2059,34,1,مطالعات ايران و سياستگذاري عمومي,1,,0.0,1839,,0,,,
950,2060,34,1,مطالعات خانواده,1,,0.0,1839,,0,,,
951,2061,34,1,مطالعات زنان,1,,0.0,1839,,0,,,
952,2062,34,1,مطالعات منطقه اي,1,,0.0,1839,,0,,,
953,2063,34,1,معارف اسلامي و اقتصاد,1,,0.0,1839,,0,,,
954,2064,34,1,معارف اسلامي و اقتصاد,1,,0.0,1839,,0,,,
955,2065,34,1,معارف اسلامي و حقوق,1,,0.0,1839,,0,,,
956,2066,34,1,معارف اسلامي و علوم سياسي,1,,0.0,1839,,0,,,
957,2067,34,1,معارف اسلامي و مديريت,1,,0.0,1839,,0,,,
958,2068,34,1,آمار,1,,0.0,1840,,0,,,
959,2069,34,1,آمار اجتماعي و اقتصادي,1,,0.0,1840,,0,,,
960,2070,34,1,آمار بيمه,1,,0.0,1840,,0,,,
961,2071,34,1,آمار رياضي,1,,0.0,1840,,0,,,
962,2072,34,1,اکولوژي تاکسونومي,1,,0.0,1840,,0,,,
963,2073,34,1,دبيري,1,,0.0,1840,,0,,,
964,2074,79,1,رياضي,1,,0.0,2073,,0,,,
965,2075,79,1,زيست شناسي,1,,0.0,2073,,0,,,
966,2076,79,1,شيمي,1,,0.0,2073,,0,,,
967,2077,79,1,فيزيک,1,,0.0,2073,,0,,,
968,2078,34,1,رياضي,1,,0.0,1840,,0,,,
969,2079,79,1,کاربردي,1,,0.0,2078,,0,,,
970,2080,79,1,کاربردي - آناليز عددي,1,,0.0,2078,,0,,,
971,2081,79,1,محض,1,,0.0,2078,,0,,,
972,2082,79,1,محض - اناليز,1,,0.0,2078,,0,,,
973,2083,79,1,محض- جبر,1,,0.0,2078,,0,,,
974,2084,79,1, محض - هندسه,1,,0.0,2078,,0,,,
975,2085,34,1,زمين شناسي,1,,0.0,1840,,0,,,
976,2086,79,1,پترولوژي,1,,0.0,2085,,0,,,
977,2087,79,1,اقتصادي,1,,0.0,2085,,0,,,
978,2088,79,1,تکنوتيک,1,,0.0,2085,,0,,,
979,2089,79,1,مهندسي سوانح,1,,0.0,2085,,0,,,
980,2090,79,1,نفت,1,,0.0,2085,,0,,,
981,2091,34,1,ژنتيک,1,,0.0,1840,,0,,,
982,2092,79,1,انساني,1,,0.0,2091,,0,,,
983,2093,79,1,حيواني,1,,0.0,2091,,0,,,
984,2094,79,1,گياهي,1,,0.0,2091,,0,,,
985,2095,79,1,مولکولي,1,,0.0,2091,,0,,,
986,2096,34,1,زيست شناسي,1,,0.0,1840,,0,,,
987,2097,79,1,بيوشيمي,1,,0.0,2096,,0,,,
988,2098,79,1,بيوفيزيک,1,,0.0,2096,,0,,,
989,2099,79,1,تکويني,1,,0.0,2096,,0,,,
990,2100,79,1,دريا,1,,0.0,2096,,0,,,
991,2101,79,1,ژنتيک,1,,0.0,2096,,0,,,
992,2102,79,1,علوم جانوري,1,,0.0,2096,,0,,,
993,2103,79,1,علوم سلولي و مولکولي,1,,0.0,2096,,0,,,
994,2104,79,1,علوم گياهي,1,,0.0,2096,,0,,,
995,2105,79,1,ميکروبيلوژي,1,,0.0,2096,,0,,,
996,2106,79,1,سلولي مولکولي ميکروبيلوژي,1,,0.0,2096,,0,,,
997,2107,79,1,عمومي,1,,0.0,2096,,0,,,
998,2108,34,1,ژنوفيزيک,1,,0.0,1840,,0,,,
999,2109,34,1,ژنوفيزيک,1,,0.0,1840,,0,,,
1000,2110,79,1,لرزه شناسي,1,,0.0,2109,,0,,,
1001,2111,34,1,شيمي,1,,0.0,1840,,0,,,
1002,2112,79,1,آلي,1,,0.0,2111,,0,,,
1003,2113,79,1,پليمر,1,,0.0,2111,,0,,,
1004,2114,79,1,تجزيه,1,,0.0,2111,,0,,,
1005,2115,79,1,فيزيک,1,,0.0,2111,,0,,,
1006,2116,79,1,کاربردي,1,,0.0,2111,,0,,,
1007,2117,79,1,محض,1,,0.0,2111,,0,,,
1008,2118,79,1,معدني,1,,0.0,2111,,0,,,
1009,2119,34,1,فيزيک,1,,0.0,1840,,0,,,
1010,2120,79,1,هواشناسي,1,,0.0,2119,,0,,,
1011,2121,79,1,اتمي ومولکولي,1,,0.0,2119,,0,,,
1012,2122,79,1,تئوري,1,,0.0,2119,,0,,,
1013,2123,79,1,چگالي,1,,0.0,2119,,0,,,
1014,2124,79,1,حالت جامد,1,,0.0,2119,,0,,,
1015,2125,79,1,ذرات بنيادي,1,,0.0,2119,,0,,,
1016,2126,79,1,کاربردي,1,,0.0,2119,,0,,,
1017,2127,79,1,محض,1,,0.0,2119,,0,,,
1018,2128,79,1,نجوم علمي,1,,0.0,2119,,0,,,
1019,2129,79,1,هسته اي,1,,0.0,2119,,0,,,
1020,2130,34,1,فيزيلوژِي گياهي,1,,0.0,1840,,0,,,
1021,2131,34,1,گياه شناسي,1,,0.0,1840,,0,,,
1022,2132,34,1,هواشناسي کشاورزي,1,,0.0,1840,,0,,,
1023,2133,34,1,آب و فاضلاب,1,,0.0,1842,,0,,,
1024,2134,34,1,آبشناسي,1,,0.0,1842,,0,,,
1025,2135,34,1,ابزار دقيق,1,,0.0,1842,,0,,,
1026,2136,34,1,ابزار سازي,1,,0.0,1842,,0,,,
1027,2137,34,1,استخراج فلزات,1,,0.0,1842,,0,,,
1028,2138,34,1,اطلاعات عمليات,1,,0.0,1842,,0,,,
1029,2139,34,1,انتخاب مواد فلزات,1,,0.0,1842,,0,,,
1030,2140,34,1,برنامه ريزي حمل و نقل,1,,0.0,1842,,0,,,
1031,2141,34,1,تاسيسات الکتريکي,1,,0.0,1842,,0,,,
1032,2142,34,1,تاسيسات تهويه و تبريد,1,,0.0,1842,,0,,,
1033,2143,34,1,تاسيسات حرارتي نيروگاهها,1,,0.0,1842,,0,,,
1034,2144,34,1,تکنولوژي و مکانيک,1,,0.0,1842,,0,,,
1035,2145,34,1,توليد و فني,1,,0.0,1842,,0,,,
1036,2146,34,1,جوشکاري,1,,0.0,1842,,0,,,
1037,2147,34,1,چاپ,1,,0.0,1842,,0,,,
1038,2148,34,1,دبير فني برق,1,,0.0,1842,,0,,,
1039,2157,79,1,الکرتونيک,1,,0.0,2148,,0,,,
1040,2158,79,1,قدرت,1,,0.0,2148,,0,,,
1041,2159,34,1,دبير فني,1,,0.0,1842,,0,,,
1042,2160,79,1,ريخته گري,1,,0.0,2159,,0,,,
1043,2161,79,1,ساخت و توليد,1,,0.0,2159,,0,,,
1044,2162,79,1,ساختمان,1,,0.0,2159,,0,,,
1045,2163,79,1,صنايع اتومبيل,1,,0.0,2159,,0,,,
1046,2164,79,1,عمران,1,,0.0,2159,,0,,,
1047,2165,79,1,قالبسازي,1,,0.0,2159,,0,,,
1048,2166,79,1,نقشه کشي صنعتي,1,,0.0,2159,,0,,,
1049,2167,79,1,ماشين ابزار,1,,0.0,2159,,0,,,
1050,2168,34,1,دبير فني مکانيک,1,,0.0,1842,,0,,,
1051,2169,79,1,مکانيک,1,,0.0,2168,,0,,,
1052,2170,79,1,اتومکانيک,1,,0.0,2168,,0,,,
1053,2171,34,1,ذوب فلزات,1,,0.0,1842,,0,,,
1054,2172,34,1,ساختمان,1,,0.0,1842,,0,,,
1055,2173,34,1,سيستم محرکه خودرو,1,,0.0,1842,,0,,,
1056,2174,34,1,شکل دادن فلزات,1,,0.0,1842,,0,,,
1057,2175,34,1,شناسايي و انتخاب مواد مهندسي,1,,0.0,1842,,0,,,
1058,2176,34,1,صنايع اتومبيل,1,,0.0,1842,,0,,,
1059,2177,34,1,صنايع شيميايي,1,,0.0,1842,,0,,,
1060,2178,34,1,صنايع فلزي,1,,0.0,1842,,0,,,
1061,2179,34,1,عمران,1,,0.0,1842,,0,,,
1062,2180,34,1,عمليات پتروشيمي,1,,0.0,1842,,0,,,
1063,2181,34,1,قالبسازي,1,,0.0,1842,,0,,,
1064,2182,34,1,کاربرد کامپيوتر,1,,0.0,1842,,0,,,
1065,2183,34,1,کاردان فني برق,1,,0.0,1842,,0,,,
1066,2184,79,1,الکترونيک,1,,0.0,2183,,0,,,
1067,2185,79,1,قدرت,1,,0.0,2183,,0,,,
1068,2186,79,1,مخابرات,1,,0.0,2183,,0,,,
1069,2187,34,1,کاردان فني صنايع,1,,0.0,1842,,0,,,
1070,2188,79,1,ايمني صنعتي,1,,0.0,2187,,0,,,
1071,2189,34,1,کاردان فني عمران,1,,0.0,1842,,0,,,
1072,2190,79,1,زيرسازي راه,1,,0.0,2189,,0,,,
1073,2191,79,1,ساختمانهاي بتني,1,,0.0,2189,,0,,,
1074,2192,79,1,سد و شبکه,1,,0.0,2189,,0,,,
1075,2193,79,1,عمران روستايي,1,,0.0,2189,,0,,,
1076,2194,79,1,فتوگرافي,1,,0.0,2189,,0,,,
1077,2195,79,1,کارهاي عمومي ساختمان,1,,0.0,2189,,0,,,
1078,2196,79,1,نقشه برداري,1,,0.0,2189,,0,,,
1079,2197,79,1,نقشه کشي,1,,0.0,2189,,0,,,
1080,2198,34,1,کاردان فني معدن,1,,0.0,1842,,0,,,
1081,2199,79,1,استخراج معدن ذغال سنگ,1,,0.0,2198,,0,,,
1082,2200,34,1,کارداني فني مکانيک,1,,0.0,1842,,0,,,
1083,2201,79,1,تاسيسات ابرساني,1,,0.0,2200,,0,,,
1084,2202,79,1,جوشکاري,1,,0.0,2200,,0,,,
1085,2203,79,1,ساخت و توليد,1,,0.0,2200,,0,,,
1086,2204,79,1,ماشين آلات,1,,0.0,2200,,0,,,
1087,2205,79,1,ماشين ابزار,1,,0.0,2200,,0,,,
1088,2206,34,1,کارداني فني مواد,1,,0.0,1842,,0,,,
1089,2207,79,1,ريخته گري,1,,0.0,2206,,0,,,
1090,2208,79,1,سراميک,1,,0.0,2206,,0,,,
1091,2209,34,1,کارداني فني نساجي,1,,0.0,1842,,0,,,
1092,2210,79,1,نساجي,1,,0.0,2209,,0,,,
1093,2211,34,1,کارداني علمي کاربردي کامپيوتر,1,,0.0,1842,,0,,,
1094,2212,79,1,نرم افزار,1,,0.0,2211,,0,,,
1095,2213,34,1,کامپيوتر,1,,0.0,1842,,0,,,
1096,2214,34,1,کنترل صنعتي,1,,0.0,1842,,0,,,
1097,2215,34,1,گازرساني,1,,0.0,1842,,0,,,
1098,2216,34,1,مدلسازي,1,,0.0,1842,,0,,,
1099,2217,34,1,مديريت نساجي,1,,0.0,1842,,0,,,
1100,2218,34,1,معدن,1,,0.0,1842,,0,,,
1101,2219,34,1,معلم فني,1,,0.0,1842,,0,,,
1102,2220,79,1,صنايع فلزي,1,,0.0,2219,,0,,,
1103,2221,79,1,عمران,1,,0.0,2219,,0,,,
1104,2222,79,1,معماري,1,,0.0,2219,,0,,,
1105,2223,34,1,معماري سيستم هاي کامپيوتر,1,,0.0,1842,,0,,,
1106,2224,34,1,مکانيک اتومبيل,1,,0.0,1842,,0,,,
1107,2225,34,1,مهندسي اکتشاف نفت,1,,0.0,1842,,0,,,
1108,2226,34,1,مهندسي انرژي,1,,0.0,1842,,0,,,
1109,2227,34,1,مهندسي ايمني وبازرسي فني,1,,0.0,1842,,0,,,
1110,2228,34,1,مهندسي برق,1,,0.0,1842,,0,,,
1111,2229,79,1,الکترونيک,1,,0.0,2228,,0,,,
1112,2230,79,1,سيستمهاي مخابراتي,1,,0.0,2228,,0,,,
1113,2231,79,1,قدرت,1,,0.0,2228,,0,,,
1114,2232,79,1,کنترل,1,,0.0,2228,,0,,,
1115,2233,79,1,مخابرات,1,,0.0,2228,,0,,,
1116,2234,34,1,مهندسي پزشکي,1,,0.0,1842,,0,,,
1117,2235,79,1,بيوالکتريک,1,,0.0,2234,,0,,,
1118,2237,79,1,بيومديکال,1,,0.0,2234,,0,,,
1119,2238,79,1,بيومکانيک,1,,0.0,2234,,0,,,
1120,2239,79,1,بيومواد,1,,0.0,2234,,0,,,
1121,2240,79,1,باليني,1,,0.0,2234,,0,,,
1122,2241,34,1,مهندسي پليمر,1,,0.0,1842,,0,,,
1123,2242,79,1,تکنولوژي و علوم رنگ,1,,0.0,2241,,0,,,
1124,2243,79,1,صنايع پليمر,1,,0.0,2241,,0,,,
1125,2244,34,1,مهندسي حمل و نقل,1,,0.0,1842,,0,,,
1126,2245,34,1,مهندسي شيمي,1,,0.0,1842,,0,,,
1127,2246,79,1,بيوتکنولوژي,1,,0.0,2245,,0,,,
1128,2247,79,1,پديده هاي انتقال,1,,0.0,2245,,0,,,
1129,2248,79,1,شيميايي سلولزي,1,,0.0,2245,,0,,,
1130,2249,79,1,صنايع  پالايش,1,,0.0,2245,,0,,,
1131,2250,79,1,صنايع پتروشيمي,1,,0.0,2245,,0,,,
1132,2251,79,1,صنايع شيميايي معدني,1,,0.0,2245,,0,,,
1133,2252,79,1,صنايع غذايي,1,,0.0,2245,,0,,,
1134,2253,79,1,صنايع گاز,1,,0.0,2245,,0,,,
1135,2254,79,1,طراحي فرايندهاي نفت,1,,0.0,2245,,0,,,
1136,2255,79,1,فرايندهاي تصادفي,1,,0.0,2245,,0,,,
1137,2256,79,1,مخازن هيدروکربناتي,1,,0.0,2245,,0,,,
1138,2257,34,1,مهندسي صنايع,1,,0.0,1842,,0,,,
1139,2258,79,1,ايمني صنعتي,1,,0.0,2257,,0,,,
1140,2259,79,1,برنامه ريزي و تحليل سيستم ها,1,,0.0,2257,,0,,,
1141,2260,79,1,تکنولوژي صنعتي,1,,0.0,2257,,0,,,
1142,2261,79,1,توليد صنعتي,1,,0.0,2257,,0,,,
1143,2262,79,1,مديريت سيستم و بهره وري,1,,0.0,2257,,0,,,
1144,2263,34,1,مهندسي علمي - کاربردي,1,,0.0,1842,,0,,,
1145,2264,79,1,برق - شبکه هاب انتقال و توزيع,1,,0.0,2263,,0,,,
1146,2265,79,1,عمران - بهره برداري از سد و شبکه,1,,0.0,2263,,0,,,
1147,2266,79,1,عمران - تاسيسات,1,,0.0,2263,,0,,,
1148,2267,79,1,عمران - شبکه هاي آب و فاضلاب,1,,0.0,2263,,0,,,
1149,2268,79,1,مکانيک - نيروگاه,1,,0.0,2263,,0,,,
1150,2269,34,1,مهندسي عمران,1,,0.0,1842,,0,,,
1151,2270,79,1,آب,1,,0.0,2269,,0,,,
1152,2271,79,1,راه و ترابري,1,,0.0,2269,,0,,,
1153,2272,79,1,عمران,1,,0.0,2269,,0,,,
1154,2273,79,1,محيط زيست,1,,0.0,2269,,0,,,
1155,2274,79,1,مکانيک خاک و پي,1,,0.0,2269,,0,,,
1156,2275,79,1,مهندسي رودخانه,1,,0.0,2269,,0,,,
1157,2276,79,1,نقشه برداري,1,,0.0,2269,,0,,,
1158,2277,79,1,نقشه برداري - ژئودزي,1,,0.0,2269,,0,,,
1159,2278,79,1,نقشه برداري- فتوگرامتري,1,,0.0,2269,,0,,,
1160,2279,79,1,روستايي,1,,0.0,2269,,0,,,
1161,2280,34,1,مهندسي فناوري اطلاعات,1,,0.0,1842,,0,,,
1162,2281,34,1,مهندسي کامپيوتر,1,,0.0,1842,,0,,,
1163,2282,79,1,هوش مصنوعي و رباتيک,1,,0.0,2281,,0,,,
1164,2283,79,1,سخت افزار,1,,0.0,2281,,0,,,
1165,2284,79,1,نرم افزار,1,,0.0,2281,,0,,,
1166,2285,34,1,مهندسي مديريت و ساخت,1,,0.0,1842,,0,,,
1167,2286,34,1,مهندسي معدن,1,,0.0,1842,,0,,,
1168,2287,79,1,استخراج معدن,1,,0.0,2286,,0,,,
1169,2288,79,1,اکتشاف معدن,1,,0.0,2286,,0,,,
1170,2289,79,1,فرآوري مواد معدني,1,,0.0,2286,,0,,,
1171,2290,79,1,مکانيک سنگ,1,,0.0,2286,,0,,,
1172,2291,34,1,مهندسي مکانيک,1,,0.0,1842,,0,,,
1173,2292,79,1,تبديل انرژي,1,,0.0,2291,,0,,,
1174,2293,79,1,ساخت و توليد,1,,0.0,2291,,0,,,
1175,2294,79,1,طراحي کاربردي,1,,0.0,2291,,0,,,
1176,2295,79,1,مکانيک و حرارات و سيالات,1,,0.0,2291,,0,,,
1177,2296,79,1,مکانيک در طراحي جامدات,1,,0.0,2291,,0,,,
1178,2297,34,1,مهندسي مواد,1,,0.0,1842,,0,,,
1179,2298,79,1,خوردگي و حفاظت فلزات,1,,0.0,2297,,0,,,
1180,2299,79,1,ريخته گري,1,,0.0,2297,,0,,,
1181,2300,79,1,سراميک,1,,0.0,2297,,0,,,
1182,2301,79,1,متالوژي استخراجي,1,,0.0,2297,,0,,,
1183,2302,79,1,متالوژي صنعتي,1,,0.0,2297,,0,,,
1184,2303,34,1,مهندسي نساجي,1,,0.0,1842,,0,,,
1185,2304,79,1,تکنولوژي نساجي,1,,0.0,2303,,0,,,
1186,2305,79,1,شيمي نساجي و علوم الياف,1,,0.0,2303,,0,,,
1187,2306,34,1,مهندسي نفت,1,,0.0,1842,,0,,,
1188,2307,79,1,استخراج و حفاري,1,,0.0,2306,,0,,,
1189,2308,79,1,بهره برداري از منابع نفت,1,,0.0,2306,,0,,,
1190,2309,79,1,مخازن نفت,1,,0.0,2306,,0,,,
1191,2310,34,1,نظريه محاسبات,1,,0.0,1842,,0,,,
1192,2311,34,1,نقشه کشي,1,,0.0,1842,,0,,,
1193,2312,79,1,نقشه کشي معماري,1,,0.0,2311,,0,,,
1194,2313,79,1,صنعتي,1,,0.0,2311,,0,,,
1195,2314,34,1,تکنولوژي آبياري,1,,0.0,1843,,0,,,
1196,2315,34,1,تکنولوژي چوب,1,,0.0,1843,,0,,,
1197,2316,34,1,کارداني صنايع چوب و کاغذ,1,,0.0,1843,,0,,,
1198,2317,79,1,سازه هاي چوبي,1,,0.0,2316,,0,,,
1199,2318,34,1,کنترل کيفيت صنايع غذايي,1,Quality,0.0,1843,,0,administrator,13830219,03:03:01
1200,2319,34,1,مهندسي فضاي سبز,1,invironment,0.0,1843,,0,administrator,13830219,03:00:01
1201,2320,34,1,انيميشن,1,,0.0,1844,,0,,,
1202,2321,34,1,تصوير سازي,1,,0.0,1844,,0,,,
1203,2322,34,1,طراحي پارچه و لباس,1,,0.0,1844,,0,,,
1204,2323,34,1,طراحي صنعتي,1,,0.0,1844,,0,,,
1205,2324,34,1,طراحي هنري,1,,0.0,1844,,0,,,
1206,2325,34,1,عکاسي,1,,0.0,1844,,0,,,
1207,2326,34,1,کارداني معماري,1,,0.0,1844,,0,,,
1208,2327,34,1,معماري ساختمان,1,,0.0,1844,,0,,,
1209,2328,34,1,مهندسي معماري,1,,0.0,1844,,0,,,
1210,2424,26,1,زرتشتی,1,,0.0,0,,0,,,
1211,2428,26,1,مسیحی,1,,0.0,0,,0,,,
1212,2432,27,1,پروتستان,1,,0.0,2428,,0,,,
1213,2433,27,1,ارتدکس,1,,0.0,2428,,0,,,
1214,2434,27,1,کاتوليک,1,,0.0,2428,,0,,,
1215,2435,27,1,ارمني,1,,0.0,2428,,0,,,
1216,2436,27,1,مورمون,1,,0.0,2428,,0,,,
1217,2437,88,0,نوع قرارداد,1,,0.0,0,,0,,,
1218,2438,88,1,قرارداد تمام وقت (مدت معین),1,,0.0,0,,0,,,
1219,2439,88,1,قرارداد پاره وقت (مدت معين),1,,0.0,0,,0,,,
1220,2448,90,0,ماههای سال,0,,0.0,0,GL_Mah,0,,,
1221,2449,90,1,فروردین,0,01,1.0,0,Farvadin,0,,,
1222,2450,90,1,اردیبهشت,0,02,2.0,0,Ordibehesht,0,,,
1223,2451,90,1,خرداد,0,03,3.0,0,Khordad,0,,,
1224,2452,90,1,تیر,0,04,4.0,0,Tir,0,,,
1225,2453,90,1,مرداد,0,05,5.0,0,Mordad,0,,,
1226,2454,90,1,شهریور,0,06,6.0,0,Shahrivar,0,,,
1227,2455,90,1,مهر,0,07,7.0,0,Mehr,0,,,
1228,2456,90,1,آبان,0,08,8.0,0,Aban,0,,,
1229,2457,90,1,آذر,0,09,9.0,0,Azar,0,,,
1230,2458,90,1,دی,0,10,10.0,0,Dey,0,,,
1231,2459,90,1,بهمن,0,11,11.0,0,Bahman,0,,,
1232,2460,90,1,اسفند,0,12,12.0,0,Esfand,0,,,
1233,2461,91,0,نوع مرخصی,0,,0.0,0,PR_NoeMorakhasi,0,,,
1234,2462,91,1,استعلاجی,0,,0.0,0,Estelaji,0,,,
1235,2463,91,1,استحقاقی,0,,0.0,0,Estehghaghi,0,,,
1236,2464,91,1,بدون حقوق,0,,0.0,0,BedonHoghogh,0,,,
1237,2465,92,0,نوع مرخصی(روزانه/ساعتی),0,,0.0,0,PR_Morakhasi,0,,,
1238,2466,92,1,روزانه,0,,0.0,0,Rozaneh,0,,,
1239,2467,92,1,ساعتی,0,,0.0,0,Saati,0,,,
1240,2468,93,0,سطوح گزارش,0,,0.0,0,HE_SotohGozaresh,0,,,
1241,2469,93,1,گروه,0,CodeGoroh,0.0,0,Goroh,0,,,
1242,2470,93,1,کل,0,CodeGoroh+CodeKol,0.0,0,Kol,0,,,
1243,2471,93,1,معین,0,CodeGoroh+CodeKol+CodeMoeen,0.0,0,Moeen,0,,,
1244,2472,93,1,تفصیلی 1,0,Tafsily1+CodeNoeTafsily1,0.0,0,Tafsily1,0,,,
1245,2473,93,1,تفصیلی 2,0,Tafsily2+CodeNoeTafsily2,0.0,0,Tafsily2,0,,,
1246,2474,93,1,تفصیلی 3,0,Tafsily3+CodeNoeTafsily3,0.0,0,Tafsily3,0,,,
1247,2503,23,1,الموت,1,,0.0,526,,0,,,
1248,2509,35,1,قبولي اول ابتدايي يا سواد خواندن و نوشتن,1,1,1.0,0,,0,,,
1249,2510,35,1,قبولي دوم ابتدايي,1,2,2.0,0,,0,,,
1250,2511,35,1,قبولي سوم ابتدايي/ اول نهضت,1,3,3.0,0,,0,,,
1251,2512,35,1,قبولي چهارم ابتدايي,1,4,4.0,0,,0,pr_ksensany1,13830323,04:20:01
1252,2513,35,1,قبولي پنجم ابتدايي / دوم نهضت,1,5,5.0,0,,0,,,
1253,2514,35,1,قبولي اول راهنمايي,1,6,6.0,0,,0,,,
1254,2515,35,1,قبولي دوم راهنمايي,1,7,7.0,0,,0,,,
1255,2516,35,1,قبولي سوم راهنمايي,1,8,8.0,0,,0,,,
1256,2517,35,1,قبولي اول دبيرستان,1,9,9.0,0,,0,,,
1257,2518,35,1,قبولي دوم دبيرستان,1,10,10.0,0,,0,,,
1258,2519,35,1,قبولي سوم دبيرستان,1,11,11.0,0,,0,,,
1259,2520,35,1,ديپلم نظام جديد,1,11,11.0,0,,0,,,
1260,2521,35,1,ديپلم نظام قديم,1,12,12.0,0,,0,,,
1261,2522,35,1,پيش دانشگاهي,1,12,12.0,0,,0,,,
1262,2523,35,1,دانشجوي سال اول,1,12/5,12.5,0,,0,,,
1263,2524,35,1,دانشجوي سال دوم,1,13/5,13.5,0,,0,,,
1264,2525,35,1,کارداني,1,14,14.0,0,,0,,,
1265,2526,35,1,دانشجوي سال سوم کارشناسي,1,14/5,14.5,0,,0,,,
1266,2527,35,1,دانشجوي سال چهارم کارشناسي,1,15,15.0,0,,0,,,
1267,2528,35,1,کارشناسي,1,16,16.0,0,,0,,,
1268,2529,35,1,دانشجوي سال اول کارشناسي ارشد,1,16/5,16.5,0,,0,,,
1269,2530,35,1,دانشجوي سال دوم کارشناسي ارشد,1,17,17.0,0,,0,,,
1270,2531,35,1,کارشناسي ارشد,1,18,18.0,0,,0,,,
1271,2532,35,1,دانشجوي سال اول دکتري تخصصي,1,19,19.0,0,,0,,,
